# Please cite this paper in any communication about any use of Correct@TDS : 
#  Coming soon...
#  Average over 10000 waveforms. Timestamp: unknown
#  timeaxis (ps) 	 E-field
-7.358121327522197817e+02	1.972710796955801614e-03
-7.357787997046863211e+02	1.932035145077444548e-03
-7.357454666571529742e+02	1.917484648641361441e-03
-7.357121336096195137e+02	1.921635935250826750e-03
-7.356788005620860531e+02	1.873091311011520262e-03
-7.356454675145525925e+02	1.881234344956681783e-03
-7.356121344670191320e+02	1.815578710950325071e-03
-7.355788014194856714e+02	1.839732783951300750e-03
-7.355454683719523246e+02	1.865040180573788661e-03
-7.355121353244188640e+02	1.813926645410661540e-03
-7.354788022768854034e+02	1.830245588553085050e-03
-7.354454692293519429e+02	1.849002724707009444e-03
-7.354121361818184823e+02	1.800861109144795370e-03
-7.353788031342851355e+02	1.818022367083620963e-03
-7.353454700867516749e+02	1.794862136702270313e-03
-7.353121370392182143e+02	1.769710386829987606e-03
-7.352788039916847538e+02	1.749383632586177205e-03
-7.352454709441512932e+02	1.722800327936563781e-03
-7.352121378966178327e+02	1.721922065267965157e-03
-7.351788048490844858e+02	1.681481690542152400e-03
-7.351454718015510252e+02	1.704766116133767453e-03
-7.351121387540175647e+02	1.690638722670617525e-03
-7.350788057064841041e+02	1.642947287514113282e-03
-7.350454726589506436e+02	1.686046916830230514e-03
-7.350121396114171830e+02	1.678251983768563752e-03
-7.349788065638838361e+02	1.695759521978072552e-03
-7.349454735163503756e+02	1.695310586738509344e-03
-7.349121404688169150e+02	1.700740285540278769e-03
-7.348788074212834545e+02	1.742230779407750139e-03
-7.348454743737499939e+02	1.743193412425330735e-03
-7.348121413262165333e+02	1.804964873657144073e-03
-7.347788082786831865e+02	1.812024637999691459e-03
-7.347454752311497259e+02	1.827022134650258802e-03
-7.347121421836162654e+02	1.904216601151785060e-03
-7.346788091360828048e+02	1.912735123590773509e-03
-7.346454760885493442e+02	1.945849221588939401e-03
-7.346121430410158837e+02	2.020910775340741157e-03
-7.345788099934825368e+02	2.010127494161836025e-03
-7.345454769459490763e+02	2.034014233649839715e-03
-7.345121438984156157e+02	2.058278459321448255e-03
-7.344788108508821551e+02	2.074388870915047905e-03
-7.344454778033486946e+02	2.104649528102218309e-03
-7.344121447558152340e+02	2.087704946226110175e-03
-7.343788117082818871e+02	2.136250769968262887e-03
-7.343454786607484266e+02	2.143148087387784610e-03
-7.343121456132149660e+02	2.105543320384992926e-03
-7.342788125656815055e+02	2.101920145367927508e-03
-7.342454795181480449e+02	2.156177641303156419e-03
-7.342121464706146980e+02	2.203628126612687359e-03
-7.341788134230812375e+02	2.167381541580126574e-03
-7.341454803755477769e+02	2.198131137934151817e-03
-7.341121473280143164e+02	2.143282961059569426e-03
-7.340788142804808558e+02	2.187407325720616431e-03
-7.340454812329473953e+02	2.175841087374468744e-03
-7.340121481854140484e+02	2.206989820759652429e-03
-7.339788151378805878e+02	2.231733579625752410e-03
-7.339454820903471273e+02	2.184630374115893552e-03
-7.339121490428136667e+02	2.202401713769714872e-03
-7.338788159952802062e+02	2.199380169665853327e-03
-7.338454829477467456e+02	2.212465653050336729e-03
-7.338121499002133987e+02	2.168096166361997094e-03
-7.337788168526799382e+02	2.194314145579752840e-03
-7.337454838051464776e+02	2.164146201863894128e-03
-7.337121507576130170e+02	2.219778706345540593e-03
-7.336788177100795565e+02	2.201485803484541908e-03
-7.336454846625460959e+02	2.177313862873660275e-03
-7.336121516150127491e+02	2.210472955394969952e-03
-7.335788185674792885e+02	2.192078486415520357e-03
-7.335454855199458279e+02	2.165758537315325312e-03
-7.335121524724123674e+02	2.153703889086189087e-03
-7.334788194248789068e+02	2.137915584414592021e-03
-7.334454863773454463e+02	2.160353557043241234e-03
-7.334121533298120994e+02	2.130502480557024125e-03
-7.333788202822786388e+02	2.133258539038055367e-03
-7.333454872347451783e+02	2.107497909681093316e-03
-7.333121541872117177e+02	2.131024418330818362e-03
-7.332788211396782572e+02	2.104476981340482923e-03
-7.332454880921447966e+02	2.074406349646982367e-03
-7.332121550446114497e+02	2.107103205798988022e-03
-7.331788219970779892e+02	2.072896665419440756e-03
-7.331454889495445286e+02	2.065776634774007300e-03
-7.331121559020110681e+02	2.098215900316078263e-03
-7.330788228544776075e+02	2.049314073854941257e-03
-7.330454898069442606e+02	2.047044440704112560e-03
-7.330121567594108001e+02	2.005954187656996610e-03
-7.329788237118773395e+02	2.017461262316768474e-03
-7.329454906643438790e+02	1.996481962653519869e-03
-7.329121576168104184e+02	1.973579067925673378e-03
-7.328788245692769578e+02	1.955391400472766394e-03
-7.328454915217434973e+02	1.927457684131477639e-03
-7.328121584742101504e+02	1.938356088284123738e-03
-7.327788254266766899e+02	1.925968708096019010e-03
-7.327454923791432293e+02	1.905067246847592802e-03
-7.327121593316097687e+02	1.893801316741101090e-03
-7.326788262840763082e+02	1.879021251156805022e-03
-7.326454932365429613e+02	1.875515127012649655e-03
-7.326121601890095008e+02	1.904660219923214048e-03
-7.325788271414760402e+02	1.870898304058079458e-03
-7.325454940939425796e+02	1.910466739489719446e-03
-7.325121610464091191e+02	1.900342164814567986e-03
-7.324788279988756585e+02	1.924805175665477742e-03
-7.324454949513423117e+02	1.927161920943717705e-03
-7.324121619038088511e+02	1.935259392361268630e-03
-7.323788288562753905e+02	1.924966191656807572e-03
-7.323454958087419300e+02	1.911948222739854892e-03
-7.323121627612084694e+02	1.941771768474357188e-03
-7.322788297136750089e+02	1.941297930309096066e-03
-7.322454966661416620e+02	1.956886379984253393e-03
-7.322121636186082014e+02	1.949096859422491711e-03
