# Please cite this paper in any communication about any use of Correct@TDS : 
#  Coming soon...
#  Average over 10000 waveforms. Timestamp: unknown
#  timeaxis (ps) 	 E-field
-7.321454975235412803e+02	1.710238562277633951e-03
-7.321121644760078198e+02	1.550148349371488011e-03
-7.320788314284743592e+02	1.611094098812217287e-03
-7.320454983809410123e+02	1.618351613687676058e-03
-7.320121653334075518e+02	1.634980039783536995e-03
-7.319788322858740912e+02	1.662537944586070125e-03
-7.319454992383406307e+02	1.662207528178391829e-03
-7.319121661908071701e+02	1.607270373646127546e-03
-7.318788331432737095e+02	1.631389436198126897e-03
-7.318455000957403627e+02	1.587172176769209055e-03
-7.318121670482069021e+02	1.618429968360732534e-03
-7.317788340006734416e+02	1.639742767068599633e-03
-7.317455009531399810e+02	1.585584446680341928e-03
-7.317121679056065204e+02	1.623911111797263739e-03
-7.316788348580730599e+02	1.604524588083627553e-03
-7.316455018105397130e+02	1.571375721441907805e-03
-7.316121687630062524e+02	1.601981209100715627e-03
-7.315788357154727919e+02	1.567242324639066004e-03
-7.315455026679393313e+02	1.584906885669591778e-03
-7.315121696204058708e+02	1.611997076420846860e-03
-7.314788365728725239e+02	1.567375626875225532e-03
-7.314455035253390633e+02	1.577848659995478809e-03
-7.314121704778056028e+02	1.550562970098984337e-03
-7.313788374302721422e+02	1.616280173139247401e-03
-7.313455043827386817e+02	1.547965388953228454e-03
-7.313121713352052211e+02	1.567760197968829554e-03
-7.312788382876718742e+02	1.605797330818083384e-03
-7.312455052401384137e+02	1.603738292531247441e-03
-7.312121721926049531e+02	1.532811822492657992e-03
-7.311788391450714926e+02	1.607333985339386758e-03
-7.311455060975380320e+02	1.598260515116087591e-03
-7.311121730500045715e+02	1.589232055435347386e-03
-7.310788400024712246e+02	1.593297603905353705e-03
-7.310455069549377640e+02	1.662419774152863608e-03
-7.310121739074043035e+02	1.537238352756237214e-03
-7.309788408598708429e+02	1.577588258455895351e-03
-7.309455078123373823e+02	1.589471637380751113e-03
-7.309121747648039218e+02	1.605066510513186240e-03
-7.308788417172705749e+02	1.566913535054561928e-03
-7.308455086697371144e+02	1.563674882718390493e-03
-7.308121756222036538e+02	1.635491594786818307e-03
-7.307788425746701932e+02	1.578762672718872408e-03
-7.307455095271367327e+02	1.585073979620441401e-03
-7.307121764796032721e+02	1.559684500822367285e-03
-7.306788434320699253e+02	1.548763601622582357e-03
-7.306455103845364647e+02	1.526809635449896544e-03
-7.306121773370030041e+02	1.574769503278997855e-03
-7.305788442894695436e+02	1.539366907289865544e-03
-7.305455112419360830e+02	1.556758191395974473e-03
-7.305121781944026225e+02	1.541404181886486032e-03
-7.304788451468692756e+02	1.561985351409509891e-03
-7.304455120993358150e+02	1.525367801706928620e-03
-7.304121790518023545e+02	1.521952425059540761e-03
-7.303788460042688939e+02	1.433864669220319106e-03
-7.303455129567354334e+02	1.491683146012295945e-03
-7.303121799092020865e+02	1.639932730717971352e-03
-7.302788468616686259e+02	1.490234513336501998e-03
-7.302455138141351654e+02	1.590434484830620474e-03
-7.302121807666017048e+02	1.522537852849352143e-03
-7.301788477190682443e+02	1.463456696447407038e-03
-7.301455146715347837e+02	1.517759113401746145e-03
-7.301121816240014368e+02	1.599971763200292406e-03
-7.300788485764679763e+02	1.517080689991871225e-03
-7.300455155289345157e+02	1.521394698907601196e-03
-7.300121824814010552e+02	1.504765621376564491e-03
-7.299788494338675946e+02	1.574760330147274238e-03
-7.299455163863341340e+02	1.583775404556443840e-03
-7.299121833388007872e+02	1.485109718008280951e-03
-7.298788502912673266e+02	1.532315551626370473e-03
-7.298455172437338661e+02	1.453211008421412048e-03
-7.298121841962004055e+02	1.502000731328931088e-03
-7.297788511486669449e+02	1.555468809834041795e-03
-7.297455181011334844e+02	1.420358548691660070e-03
-7.297121850536001375e+02	1.494200507094810152e-03
-7.296788520060666769e+02	1.526689630187915651e-03
-7.296455189585332164e+02	1.472924565940910910e-03
-7.296121859109997558e+02	1.529732940399824428e-03
-7.295788528634662953e+02	1.493548885797585813e-03
-7.295455198159328347e+02	1.491229653051677354e-03
-7.295121867683994878e+02	1.514763446323996992e-03
-7.294788537208660273e+02	1.486756921157060020e-03
-7.294455206733325667e+02	1.460567345696219986e-03
-7.294121876257991062e+02	1.432759954836733364e-03
-7.293788545782656456e+02	1.445427405264685305e-03
-7.293455215307321851e+02	1.418862618286879278e-03
-7.293121884831988382e+02	1.486644702179912162e-03
-7.292788554356653776e+02	1.439312512756860509e-03
-7.292455223881319171e+02	1.486950941712255822e-03
-7.292121893405984565e+02	1.437493000691953413e-03
-7.291788562930649960e+02	1.487405215479273334e-03
-7.291455232455316491e+02	1.423469767069364747e-03
-7.291121901979981885e+02	1.454295406847327943e-03
-7.290788571504647280e+02	1.476937411303845581e-03
-7.290455241029312674e+02	1.463805915640745614e-03
-7.290121910553978068e+02	1.420731372789164285e-03
-7.289788580078643463e+02	1.476072881061719607e-03
-7.289455249603309994e+02	1.433782545226788396e-03
-7.289121919127975389e+02	1.425333587105583099e-03
-7.288788588652640783e+02	1.422940988552247148e-03
-7.288455258177306177e+02	1.410605734933581979e-03
-7.288121927701971572e+02	1.363331527330970735e-03
-7.287788597226636966e+02	1.427788246277998142e-03
-7.287455266751303498e+02	1.401536075046089019e-03
-7.287121936275968892e+02	1.375437196337397265e-03
-7.286788605800634286e+02	1.411924912778554078e-03
-7.286455275325299681e+02	1.327148326640576565e-03
-7.286121944849965075e+02	1.395248402585729918e-03
-7.285788614374630470e+02	1.390409157405036273e-03
-7.285455283899297001e+02	1.342554562397563342e-03
-7.285121953423962395e+02	1.413859075159187200e-03
-7.284788622948627790e+02	1.416300073439163932e-03
-7.284455292473293184e+02	1.346472623506725667e-03
-7.284121961997958579e+02	1.384183499715010241e-03
-7.283788631522623973e+02	1.408701631077183616e-03
-7.283455301047290504e+02	1.372716731067243155e-03
-7.283121970571955899e+02	1.362877377674009656e-03
-7.282788640096621293e+02	1.366769782303759199e-03
-7.282455309621286688e+02	1.397128488835077753e-03
-7.282121979145952082e+02	1.389112070221807391e-03
-7.281788648670617476e+02	1.319528129493181086e-03
-7.281455318195284008e+02	1.418288924890974108e-03
-7.281121987719949402e+02	1.308889650930906328e-03
-7.280788657244614797e+02	1.353224953459411127e-03
-7.280455326769280191e+02	1.431012427079336041e-03
-7.280121996293945585e+02	1.327028031137602324e-03
-7.279788665818612117e+02	1.342138432895413408e-03
-7.279455335343277511e+02	1.271499815020858248e-03
-7.279122004867942906e+02	1.345942307533565599e-03
-7.278788674392608300e+02	1.315327563565068560e-03
-7.278455343917273694e+02	1.345305518259701412e-03
-7.278122013441939089e+02	1.355759493699633693e-03
-7.277788682966605620e+02	1.287973519043536432e-03
-7.277455352491271015e+02	1.377135581253011469e-03
-7.277122022015936409e+02	1.272760044597315374e-03
-7.276788691540601803e+02	1.366669341816768293e-03
-7.276455361065267198e+02	1.290487097791960178e-03
-7.276122030589932592e+02	1.344074481529278046e-03
-7.275788700114599123e+02	1.308299710357802926e-03
-7.275455369639264518e+02	1.246392095962254448e-03
-7.275122039163929912e+02	1.306097470964809673e-03
-7.274788708688595307e+02	1.353504355952029302e-03
-7.274455378213260701e+02	1.233338077677062754e-03
-7.274122047737926096e+02	1.301172955953828862e-03
-7.273788717262592627e+02	1.185949406463859910e-03
-7.273455386787258021e+02	1.334230924502908958e-03
-7.273122056311923416e+02	1.244159031463905373e-03
-7.272788725836588810e+02	1.286671359759523035e-03
-7.272455395361254205e+02	1.338877372909272074e-03
-7.272122064885919599e+02	1.275711808843658186e-03
-7.271788734410586130e+02	1.289188551727072371e-03
-7.271455403935251525e+02	1.213758849523468610e-03
-7.271122073459916919e+02	1.270612556146239044e-03
-7.270788742984582314e+02	1.341203874933903552e-03
-7.270455412509247708e+02	1.251847752085318444e-03
-7.270122082033913102e+02	1.338232212480813940e-03
-7.269788751558579634e+02	1.332725971715070920e-03
-7.269455421083245028e+02	1.301025695153714247e-03
-7.269122090607910422e+02	1.198269220969272247e-03
-7.268788760132575817e+02	1.279324270527127045e-03
-7.268455429657241211e+02	1.276273522408181245e-03
-7.268122099181907743e+02	1.306155834127687961e-03
-7.267788768706573137e+02	1.263093991787765701e-03
-7.267455438231238531e+02	1.271861983474251038e-03
-7.267122107755903926e+02	1.238273226898093434e-03
-7.266788777280569320e+02	1.229878834108515985e-03
-7.266455446805234715e+02	1.275150579515384967e-03
-7.266122116329901246e+02	1.203703527232653130e-03
-7.265788785854566640e+02	1.258719556485850179e-03
-7.265455455379232035e+02	1.222646660902829401e-03
-7.265122124903897429e+02	1.257275226914929744e-03
-7.264788794428562824e+02	1.204547289469867820e-03
-7.264455463953228218e+02	1.277516191913325100e-03
-7.264122133477894749e+02	1.260908488971838100e-03
-7.263788803002560144e+02	1.235640592524171960e-03
-7.263455472527225538e+02	1.288819299243971692e-03
-7.263122142051890933e+02	1.153535308330123389e-03
-7.262788811576556327e+02	1.234335414581606925e-03
-7.262455481101221721e+02	1.266581967260595317e-03
-7.262122150625888253e+02	1.254753183572322002e-03
-7.261788820150553647e+02	1.225488090899351252e-03
-7.261455489675219042e+02	1.198389401472252586e-03
-7.261122159199884436e+02	1.201914838806404867e-03
-7.260788828724549830e+02	1.246180349330793620e-03
-7.260455498249215225e+02	1.264020872473736084e-03
-7.260122167773881756e+02	1.160802487629577183e-03
-7.259788837298547151e+02	1.284610559832970829e-03
-7.259455506823212545e+02	1.232157712466828807e-03
-7.259122176347877939e+02	1.195102302896282245e-03
-7.258788845872543334e+02	1.231359401661878033e-03
-7.258455515397208728e+02	1.249757073012725201e-03
-7.258122184921875260e+02	1.222838955068172731e-03
-7.257788854446540654e+02	1.286039573920514083e-03
-7.257455523971206048e+02	1.183926182312266488e-03
-7.257122193495871443e+02	1.248514726272590726e-03
-7.256788863020536837e+02	1.171951439316644980e-03
-7.256455532545203368e+02	1.240388335140194063e-03
-7.256122202069868763e+02	1.269784509811210755e-03
-7.255788871594534157e+02	1.186944730154728452e-03
-7.255455541119199552e+02	1.204156820190117926e-03
-7.255122210643864946e+02	1.170308854038329752e-03
-7.254788880168530341e+02	1.224486548521834832e-03
-7.254455549693196872e+02	1.208318586784270588e-03
-7.254122219217862266e+02	1.166864615112275447e-03
-7.253788888742527661e+02	1.167390890199338643e-03
-7.253455558267193055e+02	1.173999146817559635e-03
-7.253122227791858450e+02	1.186179445317485457e-03
-7.252788897316523844e+02	1.205162403131959529e-03
-7.252455566841190375e+02	1.210522287594179491e-03
-7.252122236365855770e+02	1.193961522915981243e-03
-7.251788905890521164e+02	1.187019069807359857e-03
-7.251455575415186559e+02	1.269332894457674563e-03
-7.251122244939851953e+02	1.237982493477755505e-03
-7.250788914464517347e+02	1.239861128197616673e-03
-7.250455583989183879e+02	1.245743912710949248e-03
-7.250122253513849273e+02	1.119848002344419691e-03
-7.249788923038514667e+02	1.178453121638930795e-03
-7.249455592563180062e+02	1.180355216683053564e-03
-7.249122262087845456e+02	1.189563687710776599e-03
-7.248788931612510851e+02	1.151200082024568788e-03
-7.248455601137177382e+02	1.102878510448303912e-03
-7.248122270661842776e+02	1.226665932468779105e-03
-7.247788940186508171e+02	1.159239209377154346e-03
-7.247455609711173565e+02	1.144985271564884569e-03
-7.247122279235838960e+02	1.199352637593738974e-03
-7.246788948760504354e+02	1.168069661513844882e-03
-7.246455618285170885e+02	1.248903258047229410e-03
-7.246122287809836280e+02	1.125788931479663113e-03
-7.245788957334501674e+02	1.181408780010309275e-03
-7.245455626859167069e+02	1.206486799993404090e-03
-7.245122296383832463e+02	1.187053877765863446e-03
-7.244788965908498994e+02	1.189072116712942481e-03
-7.244455635433164389e+02	1.216986288814473401e-03
-7.244122304957829783e+02	1.172543308518278048e-03
-7.243788974482495178e+02	1.146080359054782926e-03
-7.243455644007160572e+02	1.134576312747994373e-03
-7.243122313531825966e+02	1.206383838275577750e-03
-7.242788983056491361e+02	1.165914136603665979e-03
-7.242455652581157892e+02	1.095608651350721274e-03
-7.242122322105823287e+02	1.191592500319926763e-03
-7.241788991630488681e+02	1.121577669556810724e-03
-7.241455661155154075e+02	1.146484113407524388e-03
-7.241122330679819470e+02	1.234312935925427433e-03
-7.240789000204486001e+02	1.152596188253137343e-03
-7.240455669729151396e+02	1.178063981577773950e-03
-7.240122339253816790e+02	1.224191846625400119e-03
-7.239789008778482184e+02	1.132940316533067367e-03
-7.239455678303147579e+02	1.112902405074987690e-03
-7.239122347827812973e+02	1.220058343186066364e-03
-7.238789017352479505e+02	1.154413516962109155e-03
-7.238455686877144899e+02	1.130476780429187471e-03
-7.238122356401810293e+02	1.183140206121193524e-03
-7.237789025926475688e+02	1.158432495155488047e-03
-7.237455695451141082e+02	1.137076390455972778e-03
-7.237122364975806477e+02	1.192523228937170023e-03
-7.236789034500473008e+02	1.206554554296323557e-03
-7.236455704025138402e+02	1.126691637390246897e-03
-7.236122373549803797e+02	1.110204632771943185e-03
-7.235789043074469191e+02	1.186636820746954802e-03
-7.235455712599134586e+02	1.115843293052540177e-03
-7.235122382123799980e+02	1.178871770961261800e-03
-7.234789051648466511e+02	1.127166043009647034e-03
-7.234455721173131906e+02	1.048668612577608426e-03
-7.234122390697797300e+02	1.149313268241136448e-03
-7.233789060222462695e+02	1.130558138874918333e-03
-7.233455729747128089e+02	1.067007200878933738e-03
-7.233122399271793483e+02	1.154522112091708368e-03
-7.232789068796460015e+02	1.167275932143124577e-03
-7.232455738321125409e+02	1.117775956261425835e-03
-7.232122407845790804e+02	1.083906788419493252e-03
-7.231789077370456198e+02	1.172675576024502161e-03
-7.231455746895121592e+02	1.208406147844661837e-03
-7.231122416419786987e+02	1.090164060545834425e-03
-7.230789085944453518e+02	1.078994132995562049e-03
-7.230455755469118913e+02	1.078813406563889190e-03
-7.230122424993784307e+02	1.098049578418780134e-03
-7.229789094518449701e+02	1.054123351499826984e-03
-7.229455764043115096e+02	1.109598850417924934e-03
-7.229122433567781627e+02	1.068798751717093664e-03
-7.228789103092447021e+02	1.118707056635279183e-03
-7.228455772617112416e+02	1.145169355176919694e-03
-7.228122442141777810e+02	1.058707490033434281e-03
-7.227789111666443205e+02	1.146594793709527701e-03
-7.227455781191108599e+02	1.108205373052103008e-03
-7.227122450715775130e+02	1.067745885818293002e-03
-7.226789120240440525e+02	1.098414803876755774e-03
-7.226455789765105919e+02	1.177705421807829795e-03
-7.226122459289771314e+02	1.075218237943490395e-03
-7.225789128814436708e+02	1.066284001031454027e-03
-7.225455798339102103e+02	1.134654722600668452e-03
-7.225122467863768634e+02	1.149142938423949791e-03
-7.224789137388434028e+02	1.131100412576919794e-03
-7.224455806913099423e+02	1.034203913284671011e-03
-7.224122476437764817e+02	1.069226731063881468e-03
-7.223789145962430212e+02	1.081339296921532021e-03
-7.223455815487095606e+02	1.128110981171343485e-03
-7.223122485011762137e+02	1.068247532983323308e-03
-7.222789154536427532e+02	1.150397409808677496e-03
-7.222455824061092926e+02	1.162715695649124172e-03
-7.222122493585758320e+02	1.141079241133294460e-03
-7.221789163110423715e+02	1.144964858498560270e-03
-7.221455832635089109e+02	1.051082520958522039e-03
-7.221122502159755641e+02	1.153581607276894447e-03
-7.220789171684421035e+02	1.130567806959097057e-03
-7.220455841209086429e+02	1.092228076066386472e-03
-7.220122510733751824e+02	1.176961652376818605e-03
-7.219789180258417218e+02	1.137719757906689808e-03
-7.219455849783082613e+02	1.166028364340177762e-03
-7.219122519307749144e+02	1.220588233015281864e-03
-7.218789188832414538e+02	1.204858396770952522e-03
-7.218455858357079933e+02	1.201416089685521018e-03
-7.218122527881745327e+02	1.174135869979624778e-03
-7.217789197406410722e+02	1.120607953741579446e-03
-7.217455866931077253e+02	1.151853695715574768e-03
-7.217122536455742647e+02	1.107358706366395407e-03
-7.216789205980408042e+02	1.139102750061485704e-03
-7.216455875505073436e+02	1.194620185833306395e-03
-7.216122545029738831e+02	1.125570161928584256e-03
-7.215789214554404225e+02	1.199464662298567463e-03
-7.215455884079070756e+02	1.132101148347730742e-03
-7.215122553603736151e+02	1.206034758241157938e-03
-7.214789223128401545e+02	1.128404476218321673e-03
-7.214455892653066940e+02	1.217358382347256485e-03
-7.214122562177732334e+02	1.178452952966573247e-03
-7.213789231702397728e+02	1.136968707004430397e-03
-7.213455901227064260e+02	1.213841690295044875e-03
-7.213122570751729654e+02	1.188361250986446445e-03
-7.212789240276395049e+02	1.093379634993122979e-03
-7.212455909801060443e+02	1.186789235331943979e-03
-7.212122579325725837e+02	1.188383770228660253e-03
-7.211789248850391232e+02	1.138469381545724945e-03
-7.211455918375057763e+02	1.182305741389501038e-03
-7.211122587899723158e+02	1.177442237879845061e-03
-7.210789257424388552e+02	1.225270689515575587e-03
-7.210455926949053946e+02	1.171112268973895001e-03
-7.210122596473719341e+02	1.238299769859143879e-03
-7.209789265998384735e+02	1.198908710060245025e-03
-7.209455935523051267e+02	1.221329982161542798e-03
-7.209122605047716661e+02	1.190932567573891546e-03
-7.208789274572382055e+02	1.184388134486952368e-03
-7.208455944097047450e+02	1.311700657907826370e-03
-7.208122613621712844e+02	1.201324836564557135e-03
-7.207789283146378239e+02	1.189686396358192273e-03
-7.207455952671044770e+02	1.111739358826577869e-03
-7.207122622195710164e+02	1.217765813617155196e-03
-7.206789291720375559e+02	1.196917746302229900e-03
-7.206455961245040953e+02	1.155538828256587455e-03
-7.206122630769706348e+02	1.188278882281369785e-03
-7.205789300294372879e+02	1.144311475926537182e-03
-7.205455969819038273e+02	1.202089977174926631e-03
-7.205122639343703668e+02	1.145008581935833382e-03
-7.204789308868369062e+02	1.153986017594812834e-03
-7.204455978393034457e+02	1.146213558652860610e-03
-7.204122647917699851e+02	1.182633573914419886e-03
-7.203789317442366382e+02	1.227082059360353871e-03
-7.203455986967031777e+02	1.268405061217471206e-03
-7.203122656491697171e+02	1.171857936476708786e-03
-7.202789326016362565e+02	1.156734140700341760e-03
-7.202455995541027960e+02	1.231586917263723753e-03
-7.202122665065693354e+02	1.163745273580179445e-03
-7.201789334590359886e+02	1.280607736853946145e-03
-7.201456004115025280e+02	1.236210296585578752e-03
-7.201122673639690674e+02	1.184708629845334770e-03
-7.200789343164356069e+02	1.227596104215249130e-03
-7.200456012689021463e+02	1.262419042308055147e-03
-7.200122682213686858e+02	1.262742202934040740e-03
-7.199789351738353389e+02	1.152317755200538314e-03
-7.199456021263018783e+02	1.255282623324736587e-03
-7.199122690787684178e+02	1.217213817239283383e-03
-7.198789360312349572e+02	1.208113847414074267e-03
-7.198456029837014967e+02	1.250590032285594979e-03
-7.198122699361680361e+02	1.268469476769473227e-03
-7.197789368886346892e+02	1.232461800671408531e-03
-7.197456038411012287e+02	1.253539138577333114e-03
-7.197122707935677681e+02	1.260656701503786890e-03
-7.196789377460343076e+02	1.184929242250651110e-03
-7.196456046985008470e+02	1.264870302656390371e-03
-7.196122716509673864e+02	1.206882879137649014e-03
-7.195789386034340396e+02	1.282153225610710304e-03
-7.195456055559005790e+02	1.151084790748439302e-03
-7.195122725083671185e+02	1.276541421306923770e-03
-7.194789394608336579e+02	1.156731914093592087e-03
-7.194456064133001973e+02	1.209179078768767446e-03
-7.194122733657668505e+02	1.177470891070122759e-03
-7.193789403182333899e+02	1.223009462473514941e-03
-7.193456072706999294e+02	1.156303471051733662e-03
-7.193122742231664688e+02	1.232825608789325702e-03
-7.192789411756330082e+02	1.179836375623176522e-03
-7.192456081280995477e+02	1.172115103356777613e-03
-7.192122750805662008e+02	1.150492658038424669e-03
-7.191789420330327403e+02	1.137505976270812265e-03
-7.191456089854992797e+02	1.199543229026972481e-03
-7.191122759379658191e+02	1.156129484084643345e-03
-7.190789428904323586e+02	1.204938256266510199e-03
-7.190456098428988980e+02	1.212721757563067987e-03
-7.190122767953655512e+02	1.191884573881181117e-03
-7.189789437478320906e+02	1.115342542478048229e-03
-7.189456107002986300e+02	1.209001072712924786e-03
-7.189122776527651695e+02	1.131904048887241460e-03
-7.188789446052317089e+02	1.211823060904726685e-03
-7.188456115576982484e+02	1.151915019160002244e-03
-7.188122785101649015e+02	1.219592802964716664e-03
-7.187789454626314409e+02	1.168690786289455210e-03
-7.187456124150979804e+02	1.215156606438141029e-03
-7.187122793675645198e+02	1.157278035087028201e-03
-7.186789463200310593e+02	1.166469777672920474e-03
-7.186456132724975987e+02	1.153637913038954447e-03
-7.186122802249642518e+02	1.204741581483271531e-03
-7.185789471774307913e+02	1.175768901134255752e-03
-7.185456141298973307e+02	1.152873281675393085e-03
-7.185122810823638702e+02	1.194922223863015319e-03
-7.184789480348304096e+02	1.140247834004454305e-03
-7.184456149872969490e+02	1.206445752484890371e-03
-7.184122819397636022e+02	1.242496780019212901e-03
-7.183789488922301416e+02	1.141003896445613513e-03
-7.183456158446966811e+02	1.094847528995574045e-03
-7.183122827971632205e+02	1.126889321931638308e-03
-7.182789497496297599e+02	1.207277103328348138e-03
-7.182456167020964131e+02	1.183685689027477944e-03
-7.182122836545629525e+02	1.105586590262762695e-03
-7.181789506070294919e+02	1.126233898896307570e-03
-7.181456175594960314e+02	1.161667117626154168e-03
-7.181122845119625708e+02	1.130367989723592972e-03
-7.180789514644291103e+02	1.171538055801542820e-03
-7.180456184168956497e+02	1.176424509680235866e-03
-7.180122853693623028e+02	1.193121814738419420e-03
-7.179789523218288423e+02	1.197638049394687560e-03
-7.179456192742953817e+02	1.139570302717677654e-03
-7.179122862267619212e+02	1.197316594518963708e-03
-7.178789531792284606e+02	1.239494222487478583e-03
-7.178456201316951137e+02	1.261967672961799257e-03
-7.178122870841616532e+02	1.245572245345457187e-03
-7.177789540366281926e+02	1.162319329885576954e-03
-7.177456209890947321e+02	1.207027449799148722e-03
-7.177122879415612715e+02	1.178042033458778521e-03
-7.176789548940278110e+02	1.209416800349448441e-03
-7.176456218464944641e+02	1.252239054210509172e-03
-7.176122887989610035e+02	1.209255478481500090e-03
-7.175789557514275430e+02	1.254565909035636065e-03
-7.175456227038940824e+02	1.207996753833120518e-03
-7.175122896563606218e+02	1.227243551524728488e-03
-7.174789566088271613e+02	1.243882996681223855e-03
-7.174456235612938144e+02	1.172319577975004887e-03
-7.174122905137603539e+02	1.183902317999836664e-03
-7.173789574662268933e+02	1.180643120219318542e-03
-7.173456244186934327e+02	1.190691013996036983e-03
-7.173122913711599722e+02	1.157942457803542600e-03
-7.172789583236265116e+02	1.231569218949390586e-03
-7.172456252760931648e+02	1.118277014781222890e-03
-7.172122922285597042e+02	1.268725122343511034e-03
-7.171789591810262436e+02	1.217497922273120181e-03
-7.171456261334927831e+02	1.226152209732672953e-03
-7.171122930859593225e+02	1.136314285744748423e-03
-7.170789600384259757e+02	1.124037181903427040e-03
-7.170456269908925151e+02	1.258593723237185326e-03
-7.170122939433590545e+02	1.154703896131496462e-03
-7.169789608958255940e+02	1.254202384619004015e-03
-7.169456278482921334e+02	1.194591109875452542e-03
-7.169122948007586729e+02	1.243439180124957097e-03
-7.168789617532252123e+02	1.209512751944016428e-03
-7.168456287056918654e+02	1.151770362127330820e-03
-7.168122956581584049e+02	1.215095237176227246e-03
-7.167789626106249443e+02	1.155776623653408282e-03
-7.167456295630914838e+02	1.198976698476013174e-03
-7.167122965155580232e+02	1.201664858134906741e-03
-7.166789634680246763e+02	1.159111871199863331e-03
-7.166456304204912158e+02	1.220645444860219645e-03
-7.166122973729577552e+02	1.210270338267504988e-03
-7.165789643254242947e+02	1.163376108480263004e-03
-7.165456312778908341e+02	1.203310334319796209e-03
-7.165122982303573735e+02	1.161940629934038937e-03
-7.164789651828240267e+02	1.148574318005820324e-03
-7.164456321352905661e+02	1.228616290804665154e-03
-7.164122990877571056e+02	1.163170644269479392e-03
-7.163789660402236450e+02	1.177726383952074161e-03
-7.163456329926901844e+02	1.095525711432597049e-03
-7.163122999451567239e+02	1.120373930996836293e-03
-7.162789668976233770e+02	1.098164874280882063e-03
-7.162456338500899165e+02	1.162810089421697276e-03
-7.162123008025564559e+02	1.187418386065994475e-03
-7.161789677550229953e+02	1.109654242073269698e-03
-7.161456347074895348e+02	1.173931710132419251e-03
-7.161123016599560742e+02	1.271635530809145896e-03
-7.160789686124227273e+02	1.161964880806080555e-03
-7.160456355648892668e+02	1.177669264945154252e-03
-7.160123025173558062e+02	1.231432695550572836e-03
-7.159789694698223457e+02	1.185605156432319304e-03
-7.159456364222888851e+02	1.130001142301467320e-03
-7.159123033747555382e+02	1.276326528611354278e-03
-7.158789703272220777e+02	1.189348985347828949e-03
-7.158456372796886171e+02	1.232527096647785233e-03
-7.158123042321551566e+02	1.187139103460333432e-03
-7.157789711846216960e+02	1.204602526412580990e-03
-7.157456381370882355e+02	1.260277848629552449e-03
-7.157123050895547749e+02	1.261347604753416301e-03
-7.156789720420214280e+02	1.190045951767810433e-03
-7.156456389944879675e+02	1.252408979226926102e-03
-7.156123059469545069e+02	1.272544170785274396e-03
-7.155789728994210463e+02	1.221401594425206971e-03
-7.155456398518875858e+02	1.228175646329015885e-03
-7.155123068043542389e+02	1.231046742753805039e-03
-7.154789737568207784e+02	1.185792515564265725e-03
-7.154456407092873178e+02	1.260542450386728909e-03
-7.154123076617538572e+02	1.215011885725519837e-03
-7.153789746142203967e+02	1.224221358433948918e-03
-7.153456415666869361e+02	1.260993178161428935e-03
-7.153123085191535893e+02	1.267809816239943640e-03
-7.152789754716201287e+02	1.204029832014584089e-03
-7.152456424240866681e+02	1.244038849171357842e-03
-7.152123093765532076e+02	1.261870303950650028e-03
-7.151789763290197470e+02	1.280517808447369926e-03
-7.151456432814862865e+02	1.231903204981178420e-03
-7.151123102339529396e+02	1.277556466566863056e-03
-7.150789771864194790e+02	1.286352438648807536e-03
-7.150456441388860185e+02	1.280353901232131808e-03
-7.150123110913525579e+02	1.295645689483732694e-03
-7.149789780438190974e+02	1.262374888425336688e-03
-7.149456449962856368e+02	1.284172944831646823e-03
-7.149123119487522899e+02	1.261829673191687410e-03
-7.148789789012188294e+02	1.343093425779997479e-03
-7.148456458536853688e+02	1.307592097664556346e-03
-7.148123128061519083e+02	1.295544845504344525e-03
-7.147789797586184477e+02	1.332535367190628957e-03
-7.147456467110851008e+02	1.353504444065088469e-03
-7.147123136635516403e+02	1.391585282499438426e-03
-7.146789806160181797e+02	1.334077498864745656e-03
-7.146456475684847192e+02	1.417936587198211995e-03
-7.146123145209512586e+02	1.398228913332746947e-03
-7.145789814734177980e+02	1.371732894191543799e-03
-7.145456484258843375e+02	1.359523610011683162e-03
-7.145123153783509906e+02	1.375217329531770553e-03
-7.144789823308175301e+02	1.366344997496878955e-03
-7.144456492832840695e+02	1.388639656013003357e-03
-7.144123162357506089e+02	1.365960371447071282e-03
-7.143789831882171484e+02	1.438317512418197004e-03
-7.143456501406838015e+02	1.379498599957429709e-03
-7.143123170931503410e+02	1.328492508785155844e-03
-7.142789840456168804e+02	1.449313443829767243e-03
-7.142456509980834198e+02	1.350079820141008831e-03
-7.142123179505499593e+02	1.388333256616999410e-03
-7.141789849030164987e+02	1.426993553150318617e-03
-7.141456518554831518e+02	1.360454515697224380e-03
-7.141123188079496913e+02	1.433613480762779228e-03
-7.140789857604162307e+02	1.458710944868557308e-03
-7.140456527128827702e+02	1.426741729270457424e-03
-7.140123196653493096e+02	1.410017705749994858e-03
-7.139789866178158491e+02	1.382701756236510982e-03
-7.139456535702825022e+02	1.395257702069633773e-03
-7.139123205227490416e+02	1.368018343489101887e-03
-7.138789874752155811e+02	1.488236234706574474e-03
-7.138456544276821205e+02	1.450900855989403901e-03
-7.138123213801486600e+02	1.444408480741892365e-03
-7.137789883326151994e+02	1.471366568750349327e-03
-7.137456552850818525e+02	1.429117075493981223e-03
-7.137123222375483920e+02	1.462849212356934344e-03
-7.136789891900149314e+02	1.392739696950860999e-03
-7.136456561424814709e+02	1.382350744084280591e-03
